gid,date,temperature_2m,dewpoint_temperature_2m,surface_pressure,u_component_of_wind_10m,v_component_of_wind_10m,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards_hourly,total_precipitation_hourly
cell_02,2020-01-02 23:00,246.6885955810547,243.78062438964844,101165.39140625,-2.6642047119140626,-3.6488055419921874,0.0,724403.32,5.1326751708984375E-5
cell_03,2020-01-02 23:00,246.7909393310547,243.85226501464842,101107.51140625,-2.8739703369140623,-3.6420477294921874,0.0,729103.24,5.457758903503418E-5
cell_01,2020-01-03 00:00,246.22262878417968,243.30859252929687,100829.1959375,-2.48514892578125,-3.4492169189453126,0.0,705351.6,4.3048858642578126E-5
cell_02,2020-01-03 00:00,246.5141131591797,243.61507690429687,101177.0759375,-2.46690673828125,-3.5601934814453124,0.0,710463.2,4.712224006652832E-5
cell_03,2020-01-03 00:00,246.58200378417968,243.69585815429687,101118.8359375,-2.54784423828125,-3.5409356689453126,0.0,707206.0,5.082845687866211E-5
cell_01,2020-01-03 01:00,245.96114501953124,243.05517944335938,100849.78375,-2.282054443359375,-3.4927972412109374,0.0,675504.7225,3.9154067635536194E-5
cell_02,2020-01-03 01:00,246.24255126953125,243.34424194335938,101198.06375,-2.212171630859375,-3.5932269287109375,0.0,684221.6775,4.3117403984069823E-5
cell_03,2020-01-03 01:00,246.36552001953126,243.48299194335937,101139.30375,-2.349671630859375,-3.6136956787109376,0.0,694684.3375,4.735954105854034E-5
cell_01,2020-01-03 02:00,245.8440087890625,242.93240600585938,100857.99484375,-2.1430999755859377,-3.568031005859375,0.0,688565.9725,4.21973317861557E-5
cell_02,2020-01-03 02:00,246.1203369140625,243.2219372558594,101206.75484375,-2.1227484130859375,-3.655999755859375,0.0,694479.2575,4.605710506439209E-5
cell_03,2020-01-03 02:00,246.2742431640625,243.3911560058594,101148.35484375,-2.3046234130859373,-3.660531005859375,0.0,703561.8475,5.001269280910492E-5
cell_01,2020-01-03 03:00,245.64596862792968,242.72452575683593,100878.246875,-2.120618896484375,-3.652808837890625,0.0,673987.58,4.246294498443603E-5
cell_02,2020-01-03 03:00,245.9269061279297,243.02436950683594,101227.566875,-2.094251708984375,-3.727340087890625,0.0,680332.0,4.6273618936538695E-5
cell_03,2020-01-03 03:00,246.11417175292968,243.22632263183593,101169.486875,-2.259173583984375,-3.721480712890625,0.0,691075.79,4.931092262268066E-5
cell_01,2020-01-03 04:00,245.67250793457032,242.75303955078124,100900.34328125,-2.2346636962890627,-3.794718017578125,0.0,696525.745,4.268616437911987E-5
cell_02,2020-01-03 04:00,245.9209454345703,243.01491455078124,101249.78328125,-2.1602105712890625,-3.837843017578125,0.0,696717.825,4.6194642782211306E-5
cell_03,2020-01-03 04:00,246.08071105957032,243.19061767578125,101190.70328125,-2.3175543212890624,-3.838272705078125,0.0,700484.405,4.842042922973633E-5
cell_01,2020-01-03 05:00,245.7408074951172,242.8218731689453,100912.46640625,-2.33859619140625,-3.828753662109375,0.0,709921.84,4.413098096847534E-5
cell_02,2020-01-03 05:00,245.9920574951172,243.08312316894532,101261.42640625,-2.28203369140625,-3.872542724609375,0.0,710206.22,4.541546106338501E-5
cell_03,2020-01-03 05:00,246.1276824951172,243.23656066894532,101201.82640625,-2.45316650390625,-3.875003662109375,0.0,711508.06,4.61810827255249E-5
cell_01,2020-01-03 06:00,245.7797821044922,242.86437438964845,100934.5521875,-2.457908935546875,-3.7274017333984375,0.0,712834.14,4.653632640838623E-5
cell_02,2020-01-03 06:00,245.9985321044922,243.09234313964845,101285.0721875,-2.389432373046875,-3.7911907958984377,0.0,708706.06,4.637211561203003E-5
cell_03,2020-01-03 06:00,246.1003289794922,243.20703063964845,101226.5521875,-2.559237060546875,-3.8089642333984375,0.0,704177.12,4.557758569717407E-5
